"id","meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","label"
1123,8.23864334682352,5.74081309197779,8.25337556259377,2.46041006834472,11.6579429904984,9.19753292215369,4.52943524934228,40.2596126352493,0.938081469282044,0.59217285764521,0.0280046674445741,8.23864334682352,12.0,0.0,12.0,0.028,0.028,0.028,0.0,0.0,2.0
1124,2.14999049365203,3.63006311042346,0.804134022337056,0.432072012002,1.512252042007,1.080180030005,26.73731728287,895.363126327667,0.676990342120964,0.121043424665047,0.432072012002,2.14999049365203,0.0,0.0,0.0,0.432,0.432,0.432,0.0,0.0,2.0
1125,4.72133741052646,5.52264557697371,1.78829804967495,0.628104684114019,8.13735622603767,7.50925154192365,6.8933222303325,58.9644795258722,0.87212846324328,0.403712221852123,0.848141356892815,4.72133741052646,9.6,0.0,9.6,0.848,0.848,0.848,0.0,0.0,2.0
1126,2.09873575901264,3.6945130264013,0.808134689114852,0.320053342223704,1.78429738289715,1.46424404067345,8.27364164245721,101.517429366486,0.774686275946078,0.153943285621939,0.180030005000833,2.09873575901264,0.0,0.0,0.0,0.18,0.18,0.18,0.0,0.0,2.0
1127,4.44332630182585,7.73436649000536,0.0560093348891482,0.0200033338889815,5.95699283213869,5.93698949824971,40.2782827097753,1915.64417859614,0.614257235867864,0.405734802202429,0.0160026671111852,4.44332630182585,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,2.0
1128,4.33313105715557,7.69939101732995,0.0560093348891482,0.0200033338889815,4.74479079846641,4.72478746457743,34.3334891677315,1431.04965936311,0.613697400760629,0.46640767865838,0.0160026671111852,4.33313105715557,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,2.0
1129,5.10089963896592,8.09434577048851,0.0600100016669445,0.0200033338889815,10.4897482913819,10.4697449574929,35.4647296529947,1502.46099996923,0.651409138905233,0.544052327953316,0.0120020003333889,5.10089963896592,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,2.0
1130,6.26641142035898,7.25058737144522,2.50441740290048,0.156026004334056,11.3818969828305,11.2258709784964,34.5747420316549,1416.4304348959,0.864897276044047,0.678751326767713,0.0160026671111852,6.26641142035898,12.0,0.0,12.0,0.016,0.016,0.016,0.0,0.0,2.0
1131,7.46436318728728,6.98607328288711,5.78096349391565,0.924154025670945,12.7141190198366,11.7899649941657,25.6294905876262,824.138926564346,0.897201720608221,0.677822362605394,0.0160026671111852,7.46436318728728,6.0,0.0,6.0,0.016,0.016,0.016,0.0,0.0,2.0
1132,1.9293644824457,3.11391094782736,1.11618603100517,0.860143357226204,1.67627937989665,0.816136022670445,6.22134527298428,49.3960101542373,0.759037129164035,0.102412255276058,0.900150025004167,1.9293644824457,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,2.0
1133,6.34031858398229,5.8434998859825,5.34889148191365,1.38023003833972,8.9774962493749,7.59726621103517,8.39609946767777,107.6695062006,0.920913536446372,0.497336406493226,0.536089348224704,6.34031858398229,9.6,0.0,9.6,0.536,0.536,0.536,0.0,0.0,2.0
1134,5.90383333118008,5.27904160376433,4.87281213535589,1.06817802967161,7.82530421736956,6.75712618769795,11.3812527920959,181.92872358855,0.890583949599858,0.403518233464547,0.260043340556759,5.90383333118008,0.0,0.0,0.0,0.26,0.26,0.26,0.0,0.0,2.0
1135,2.76414670620836,4.1264312442858,1.70028338056343,0.432072012002,2.60443407234539,2.17236206034339,24.2809397350302,802.896263003549,0.746981196985856,0.1826960965204,0.212035339223204,2.76414670620836,16.0,0.0,16.0,0.212,0.212,0.212,0.0,0.0,2.0
1136,4.47634341042291,5.43011456503358,2.32838806467745,0.308051341890315,7.44524087347891,7.1371895315886,32.8172238714554,1219.34019333684,0.779233632128377,0.492576723950209,0.208034672445408,4.47634341042291,8.0,0.0,8.0,0.208,0.208,0.208,0.0,0.0,2.0
1137,2.50462957491729,4.26937609503679,0.592098683113852,0.384064010668445,2.40840140023337,2.02433738956493,17.728588666071,452.940202967042,0.752406101655746,0.163413117386852,0.192032005334222,2.50462957491729,9.6,0.0,9.6,0.192,0.192,0.192,0.0,0.0,2.0
1138,4.33554035032791,5.01168760891632,2.28438073012169,0.392065344224037,6.09701616936156,5.70495082513752,13.489582522258,236.727313282587,0.845169986904264,0.356603330389822,0.192032005334222,4.33554035032791,6.0,0.0,6.0,0.192,0.192,0.192,0.0,0.0,2.0
1139,2.13175040388944,3.80584663986066,0.820136689448241,0.396066011001834,1.68428071345224,1.28821470245041,21.1221793764217,577.092024600552,0.731470646827391,0.0400207037067147,0.18403067177863,2.13175040388944,0.0,0.0,0.0,0.184,0.184,0.184,0.0,0.0,2.0
1140,2.14117813146425,4.32012074093154,0.384064010668445,0.192032005334222,1.33622270378396,1.14419069844974,34.4948079053991,1391.32040391744,0.684102529491232,0.131104027192611,0.188031338556426,2.14117813146425,16.0,0.0,16.0,0.188,0.188,0.188,0.0,0.0,2.0
1141,7.68161011712797,4.93635853833635,6.95715952658776,4.73678946491082,10.3657276212702,5.62893815635939,3.01352729060175,18.6269153159012,0.936090369109073,0.502325471850647,5.50491748624771,7.68161011712797,5.33333333333333,0.0,5.33333333333333,0.18,0.18,0.18,0.0,0.0,0.0
1142,1.62992765047273,3.55993895188174,0.50808468078013,0.224037339556593,0.98416402733789,0.760126687781297,10.0293719941927,141.839798387297,0.721362681524253,0.145898121029477,0.156026004334056,1.62992765047273,0.0,0.0,0.0,0.156,0.156,0.156,0.0,0.0,2.0
1143,5.04982080980083,8.04243309288888,0.0760126687781297,0.0200033338889815,9.93365560926821,9.91365227537923,28.9492642844518,993.610661962885,0.667082571205393,0.595710198613847,0.0160026671111852,5.04982080980083,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,2.0
1144,5.15815448628756,8.08803403250152,0.0560093348891482,0.0200033338889815,10.6377729621604,10.6177696282714,39.3591988452928,1749.54761937618,0.650219400640038,0.563748341624878,0.0160026671111852,5.15815448628756,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,2.0
1145,5.57280934319914,8.27513655533287,0.0920153358893149,0.0280046674445741,12.3060510085014,12.2780463410568,30.5945345734039,1183.25428309261,0.697005181485768,0.430318739428478,0.0160026671111852,5.57280934319914,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,2.0
1146,4.46773760735654,7.67114298689283,0.0680113352225371,0.0160026671111852,5.39689948324721,5.38089681613602,42.7765568973135,2125.3912984679,0.656833859425261,0.471775948362369,0.0160026671111852,4.46773760735654,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,2.0
1147,4.93055987336389,8.02921301140128,0.0600100016669445,0.0240040006667778,9.44557426237706,9.42157026171028,35.547862455983,1608.51939580908,0.639794496185428,0.637604787855271,0.0200033338889815,4.93055987336389,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0
1148,5.44079198635687,8.2717144386208,0.080013335555926,0.0280046674445741,12.0300050008335,12.0020003333889,26.8295917394673,850.333264091738,0.676508078172297,0.534515398443834,0.0160026671111852,5.44079198635687,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,0.0
1149,7.36595071262958,8.30700234078507,2.52842140356726,0.0480080013335556,14.8984830805134,14.8504750791799,24.7139736636039,682.153295378575,0.77923112930099,0.698963420698717,0.0160026671111852,7.36595071262958,16.0,0.0,16.0,0.016,0.016,0.016,0.0,0.0,0.0
1150,4.35746560545365,6.1980840059662,1.91631938656443,0.0760126687781297,4.84880813468911,4.77279546591099,20.244047938789,482.547290802335,0.822889234735195,0.479351785611729,0.0240040006667778,4.35746560545365,0.0,0.0,0.0,0.024,0.024,0.024,0.0,0.0,2.0
1151,3.57754270660964,4.990039121295,2.15235872645441,0.436072678779797,3.33255542590432,2.89648274712452,31.2755080109815,1113.55294585833,0.700390847309639,0.312556674938941,0.440073345557593,3.57754270660964,3.0,0.0,3.0,0.44,0.44,0.44,0.0,0.0,2.0
1152,4.37421689171265,5.92255844087133,1.16019336556093,0.464077346224371,7.45324220703451,6.98916486081013,10.7807037139389,166.467049958427,0.840511660251172,0.447881601661886,0.200033338889815,4.37421689171265,8.0,0.0,8.0,0.2,0.2,0.2,0.0,0.0,2.0
1153,8.94467975873436,4.00571275449108,9.27754625770962,6.90515085847641,11.1418569761627,4.23670611768628,3.6246499054021,27.4177381327241,0.909974950932768,0.349374666114577,0.188031338556426,8.94467975873436,12.0,0.0,12.0,0.188,0.188,0.188,0.0,0.0,2.0
1154,4.62179633994492,7.8660426883126,0.0680113352225371,0.0320053342223704,7.0291715285881,6.99716619436573,22.0403934872666,539.062247559764,0.647323743976154,0.559801001124814,0.0120020003333889,4.62179633994492,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,0.0
1155,4.91972544401164,8.02039966873782,0.0680113352225371,0.0360060010001667,9.13752292048675,9.10151691948658,21.1983375108496,497.885089580674,0.667013425582443,0.604823424637999,0.0240040006667778,4.91972544401164,0.0,0.0,0.0,0.024,0.024,0.024,0.0,0.0,0.0
1156,7.61963911419486,7.55724076603236,4.48874812468745,0.568094682447074,14.6824470745124,14.1143523920653,28.1803604194048,1025.08737547178,0.911318989394457,0.698842494568027,0.0160026671111852,7.61963911419486,16.0,0.0,16.0,0.016,0.016,0.016,0.0,0.0,0.0
1157,6.08027057993132,7.6830339109997,1.57626271045174,0.0560093348891482,13.2982163693949,13.2422070345058,25.2250601393239,731.575179381585,0.821485383009356,0.516091019044841,0.0200033338889815,6.08027057993132,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0
1158,2.21761113573038,3.26358750815905,1.12418736456076,0.852142023670612,2.01633605600933,1.16419403233872,10.5945064692385,147.894967810458,0.749840769388296,0.130730321387471,1.05617602933822,2.21761113573038,0.0,0.0,0.0,1.056,1.056,1.056,0.0,0.0,2.0
1159,6.8177379435137,5.75962584285075,6.35305884314052,0.956159359893315,11.1818636439407,10.2257042840473,9.47091739620764,126.439784774527,0.911632783020646,0.491516353733271,0.236039339889982,6.8177379435137,12.0,0.0,12.0,0.236,0.236,0.236,0.0,0.0,2.0
1160,3.89270698111413,4.50483654985618,1.95632605434239,0.420070011668611,6.38906484414069,5.96899483247208,13.5462769463072,216.41222615121,0.828365298232632,0.280748628489065,0.216036006001,3.89270698111413,9.6,0.0,9.6,0.216,0.216,0.216,0.0,0.0,2.0
1161,2.35451082029243,4.32757804652226,0.392065344224037,0.196032672112019,2.60043340556759,2.40440073345558,45.0476616559976,2321.43913928019,0.654805771218099,0.305212294588398,0.196032672112019,2.35451082029243,12.0,0.0,12.0,0.196,0.196,0.196,0.0,0.0,2.0
1162,6.98680574923867,5.97796727123038,7.30121686947825,0.61610268378063,11.2818803133856,10.6657776296049,10.1802560351807,140.80453008711,0.899527782061059,0.4172680398827,0.568094682447074,6.98680574923867,9.6,0.0,9.6,0.568,0.568,0.568,0.0,0.0,2.0
1163,3.32718934451951,4.68481705713306,0.568094682447074,0.192032005334222,5.67694615769295,5.48491415235873,41.9350990861668,1955.41154504871,0.718782730607264,0.152438528740937,0.188031338556426,3.32718934451951,2.82352941176471,0.0,2.82352941176471,0.188,0.188,0.188,0.0,0.0,2.0
1164,2.21612474715646,4.10567392217585,0.576096016002667,0.356059343223871,1.80430071678613,1.44824137356226,17.2098912184093,340.916516982579,0.703856703623743,0.161042203500003,0.192032005334222,2.21612474715646,0.0,0.0,0.0,0.192,0.192,0.192,0.0,0.0,2.0
1165,5.69291925994081,6.9283723379294,1.3002167027838,0.440073345557593,11.3058843140523,10.8658109684947,16.4349675716068,409.398094966948,0.860808560785342,0.30156666154834,0.18403067177863,5.69291925994081,16.0,0.0,16.0,0.184,0.184,0.184,0.0,0.0,2.0
1166,6.4377166078793,5.45079370316679,6.25704284047341,0.500083347224537,10.3017169528255,9.80163360560093,31.3248727163675,1214.01648193968,0.856218380176864,0.432449166557589,0.176029338223037,6.4377166078793,5.33333333333333,0.0,5.33333333333333,0.176,0.176,0.176,0.0,0.0,2.0
1167,2.01541294354829,3.60041344015668,0.536089348224704,0.328054675779297,1.69628271378563,1.36822803800633,11.9543372360392,177.53800501647,0.751761293655395,0.177905658308115,0.164027337889648,2.01541294354829,12.0,0.0,12.0,0.164,0.164,0.164,0.0,0.0,2.0
1168,1.96583521640638,4.40604678985298,0.484080680113352,0.164027337889648,1.11218536422737,0.948158026337723,19.322446699727,485.121381944372,0.720298132695235,0.264977319632773,0.168028004667445,1.96583521640638,0.0,0.0,0.0,0.168,0.168,0.168,0.0,0.0,2.0
1169,5.56827851298488,8.31141884380838,0.0640106684447408,0.0320053342223704,12.4340723453909,12.4020670111685,25.4574499160041,735.171847375402,0.679371777506378,0.573900229356657,0.0520086681113519,5.56827851298488,0.0,0.0,0.0,0.052,0.052,0.052,0.0,0.0,0.0
1170,5.17390284147901,7.55297505197984,1.27621270211702,0.0760126687781297,7.10918486414402,7.03317219536589,23.3602035335816,686.878165737242,0.816967507048576,0.406294165057347,0.0320053342223704,5.17390284147901,0.0,0.0,0.0,0.032,0.032,0.032,0.0,0.0,0.0
1171,8.86698577772603,8.00677482007208,7.85330888481414,0.3240540090015,16.4827471245208,16.1586931155193,22.4659676728676,575.364678769342,0.891371536449881,0.781130978488871,0.0160026671111852,8.86698577772603,16.0,0.0,16.0,0.016,0.016,0.016,0.0,0.0,2.0
1172,2.91484112708056,3.99071049892592,1.46024337389565,0.472078679779963,3.66061010168361,3.18853142190365,22.0851687248206,565.181329561649,0.769478181301596,0.252820903336728,0.480080013335556,2.91484112708056,0.0,0.0,0.0,0.48,0.48,0.48,0.0,0.0,2.0
1173,8.82031706886153,6.51034270610566,9.28154692448742,1.6162693782297,14.1143523920653,12.4980830138356,15.4807108100055,433.334612554595,0.940983371414663,0.631340212000116,0.0200033338889815,8.82031706886153,16.0,0.0,16.0,0.02,0.02,0.02,0.0,0.0,2.0
1174,1.64436505004879,3.13382750495855,0.796132688781464,0.592098683113852,1.03217202867145,0.440073345557593,16.8809514233427,344.592616222651,0.628973536286885,0.126103467896746,0.608101350225037,1.64436505004879,0.0,0.0,0.0,0.608,0.608,0.608,0.0,0.0,2.0
1175,6.59450865356914,6.11360249560662,5.87297882980497,0.656109351558593,11.5619269878313,10.9058176362727,6.42866189555297,55.9286583063536,0.906398830552766,0.48430597046837,0.204034005667611,6.59450865356914,12.0,0.0,12.0,0.204,0.204,0.204,0.0,0.0,2.0
1176,4.97339532272206,7.96098645724308,0.0680113352225371,0.0200033338889815,9.11751958659777,9.09751625270878,32.7464525802324,1246.50479131556,0.680752924306394,0.521964861553738,0.0120020003333889,4.97339532272206,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,2.0
1177,5.42117821055623,8.23985677422461,0.0680113352225371,0.0240040006667778,11.941990331722,11.9179863310552,28.300219340014,975.886443488749,0.671878587631775,0.509789297264112,0.0120020003333889,5.42117821055623,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,2.0
1178,5.18869684523181,8.162323159834,0.0640106684447408,0.0240040006667778,10.8338056342724,10.8098016336056,30.6157367165579,1083.06821036763,0.653157834045631,0.585644443810485,0.0200033338889815,5.18869684523181,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.0,2.0
1179,4.83252805966242,7.62554254019275,0.564094015669278,0.040006667777963,7.35722620436739,7.31721953658943,26.1973992254594,805.750146965911,0.755488398745149,0.496990130551866,0.0160026671111852,4.83252805966242,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,2.0
1180,3.26222620155343,4.68700786628756,1.17219536589432,0.716119353225538,2.40440073345558,1.68828138023004,9.81553081037489,139.006695396161,0.800236596551176,0.220500832995358,0.236039339889982,3.26222620155343,12.0,0.0,12.0,0.236,0.236,0.236,0.0,0.0,2.0
1181,1.99677866446846,3.14330193229167,0.688114685780963,0.456076012668778,2.15235872645441,1.69628271378563,12.1253583391925,169.362338655789,0.726936320367588,0.0994293220048607,0.220036672778796,1.99677866446846,0.0,0.0,0.0,0.22,0.22,0.22,0.0,0.0,2.0
1182,4.07237278880997,5.60970967391044,0.564094015669278,0.384064010668445,6.99316552758793,6.60910151691949,11.9558340854194,164.168696434416,0.806140938669076,0.359357738750568,0.208034672445408,4.07237278880997,16.0,0.0,16.0,0.208,0.208,0.208,0.0,0.0,2.0
1183,2.22198922692802,3.92493983497987,0.756126021003501,0.412068678113019,2.18836472745458,1.77629604934156,13.2813093149162,247.190354847248,0.751272467109127,0.233917839516275,0.208034672445408,2.22198922692802,0.0,0.0,0.0,0.208,0.208,0.208,0.0,0.0,2.0
1184,3.05750232897082,5.4451732855445,0.376062677112852,0.188031338556426,2.40040006667778,2.21236872812135,26.8857342055484,837.48804471475,0.704741733923975,0.215358191105414,0.196032672112019,3.05750232897082,0.0,0.0,0.0,0.196,0.196,0.196,0.0,0.0,2.0
1185,3.43199885891909,5.71337784658194,1.14819136522754,0.168028004667445,3.07651275212535,2.90848474745791,18.2383160319293,432.24409437889,0.805598720083996,0.289932578355374,0.0120020003333889,3.43199885891909,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,2.0
1186,3.09441902495615,5.0031752044774,0.456076012668778,0.364060676779463,2.75645940990165,2.39239873312219,22.0932572386077,556.379741359978,0.698611426414142,0.265305575791768,0.436072678779797,3.09441902495615,16.0,0.0,16.0,0.436,0.436,0.436,0.0,0.0,2.0
1187,1.7503591046368,2.88125991648609,0.632105350891815,0.428071345224204,2.10435072512085,1.67627937989665,10.2269887747951,148.396654923448,0.745148029357506,0.131941419877971,0.204034005667611,1.7503591046368,0.0,0.0,0.0,0.204,0.204,0.204,0.0,0.0,2.0
1188,9.32869131981807,5.90806138434994,9.38556426071012,5.5129188198033,13.7702950491749,8.25737622937156,12.602366240312,267.312649514702,0.943091215458836,0.603131716249944,0.200033338889815,9.32869131981807,8.0,0.0,8.0,0.2,0.2,0.2,0.0,0.0,2.0
1189,2.5361541328701,4.26806834362111,0.768128021336889,0.404067344557426,2.2683780630105,1.86431071845308,14.1438117519705,249.971499962124,0.756253109447498,0.181003803482868,0.208034672445408,2.5361541328701,0.0,0.0,0.0,0.208,0.208,0.208,0.0,0.0,2.0
1190,5.27001735468839,6.72217633867546,1.37222870478413,0.408068011335223,10.9458243040507,10.5377562927155,14.8831287544596,268.641232043617,0.831260556132081,0.434116719208713,0.200033338889815,5.27001735468839,16.0,0.0,16.0,0.2,0.2,0.2,0.0,0.0,2.0
1191,1.86325240164503,4.17271157049496,0.40006667777963,0.200033338889815,0.87614602433739,0.676112685447575,32.6875784600272,1257.05080763835,0.622545205089481,0.28677540088899,0.200033338889815,1.86325240164503,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,2.0
1192,5.46349852614882,6.23140554058377,1.36422737122854,0.492082013668945,9.95365894315719,9.46157692948825,11.0510577512061,161.772493678202,0.863597973723017,0.493814822405956,0.50808468078013,5.46349852614882,8.0,0.0,8.0,0.508,0.508,0.508,0.0,0.0,2.0
1193,5.4487876945413,8.26340972630653,0.0760126687781297,0.0440073345557593,12.0340056676113,11.9899983330555,22.8749781872117,589.412142762484,0.68072196038888,0.493687802483487,0.0480080013335556,5.4487876945413,0.0,0.0,0.0,0.048,0.048,0.048,0.0,0.0,0.0
1194,5.82696705504386,8.36168087005871,0.0720120020003334,0.0280046674445741,12.8501416902817,12.8221370228371,26.310989911165,803.492101503596,0.698183041956283,0.556606825957844,0.0160026671111852,5.82696705504386,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,2.0
1195,5.28355674036416,7.44982560951838,1.6162693782297,0.0520086681113519,7.98133022170362,7.92932155359227,23.3774881005676,625.235096932497,0.808371156160189,0.541133706499082,0.0160026671111852,5.28355674036416,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,2.0
1196,4.5062651320806,5.91468666901966,2.0523420570095,0.348058009668278,5.11685280880147,4.76879479913319,30.7417177292426,1215.55691625643,0.844917539260274,0.422388453277598,0.0160026671111852,4.5062651320806,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,2.0
1197,2.53711746983863,3.40511979213383,1.5162527087848,0.328054675779297,3.25254209034839,2.92448741456909,16.6002011186987,366.412401875118,0.773412522245173,0.176915162031726,0.244040673445574,2.53711746983863,16.0,0.0,16.0,0.244,0.244,0.244,0.0,0.0,2.0
1198,1.86210698088405,3.82374060519948,0.480080013335556,0.412068678113019,1.21620270045007,0.804134022337056,17.8011283213663,392.110272199394,0.702052203150258,0.161601039313141,0.424070678446408,1.86210698088405,0.0,0.0,0.0,0.424,0.424,0.424,0.0,0.0,2.0
1199,3.2577244986307,4.67609285076939,1.33622270378396,0.568094682447074,3.46457742957159,2.89648274712452,7.4016238782327,71.1232910904372,0.828410628992401,0.273311697896001,0.696116019336556,3.2577244986307,0.0,0.0,0.0,0.696,0.696,0.696,0.0,0.0,2.0
1200,4.37966722656374,7.66053810871592,0.0600100016669445,0.0280046674445741,5.0768461410235,5.04884147357893,22.7463853220231,567.515902399822,0.638210899807241,0.530795619150893,0.0160026671111852,4.37966722656374,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,2.0
1201,5.58459346475245,8.30150519177667,0.0720120020003334,0.0280046674445741,12.4820803467245,12.4540756792799,28.4273668222971,978.401357567146,0.686601613861741,0.587571596585955,0.0120020003333889,5.58459346475245,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,2.0
1202,6.6364425512721,7.89977038933421,1.85630938489748,0.0640106684447408,12.6341056842807,12.570095015836,24.9233307638225,761.362124362735,0.824294242812189,0.61362628503879,0.0160026671111852,6.6364425512721,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,2.0
1203,1.69983364893894,3.35971019299816,0.820136689448241,0.524087347891315,1.25620936822804,0.732122020336723,6.29402384645982,51.7148650152289,0.744140264108991,0.092221234416535,0.0520086681113519,1.69983364893894,0.0,0.0,0.0,0.708,0.708,0.708,0.0,0.0,2.0
1204,5.79855794664477,5.47626099925537,4.44874145690948,1.36022670445074,8.60143357226204,7.2412068678113,5.8559226796445,53.3902699521276,0.913887602297347,0.478674560692763,0.244040673445574,5.79855794664477,0.0,0.0,0.0,0.244,0.244,0.244,0.0,0.0,2.0
1205,3.12577582081649,4.593727210844,1.20020003333889,0.404067344557426,4.07667944657443,3.672612102017,10.6563446664585,155.335513856414,0.811377387550339,0.272830100214037,0.196032672112019,3.12577582081649,16.0,0.0,16.0,0.196,0.196,0.196,0.0,0.0,2.0
1206,4.13833692907472,4.92379637450409,2.2683780630105,0.384064010668445,6.34105684280713,5.95699283213869,23.6593115494676,721.388469908279,0.812324384491223,0.319024607129103,0.192032005334222,4.13833692907472,8.0,0.0,8.0,0.192,0.192,0.192,0.0,0.0,2.0
1207,4.05233535335078,5.6707753987132,0.90815135855976,0.308051341890315,4.98883147191199,4.68078013002167,26.4763005608651,866.448235293322,0.795153619620843,0.191014622853018,0.188031338556426,4.05233535335078,16.0,0.0,16.0,0.188,0.188,0.188,0.0,0.0,2.0
1208,1.85170571963211,3.40066150101501,0.640106684447408,0.388064677446241,1.59626604434072,1.20820136689448,7.75523754465339,74.4389211299324,0.751225523321309,0.11846328909791,0.18403067177863,1.85170571963211,0.0,0.0,0.0,0.184,0.184,0.184,0.0,0.0,2.0
1209,1.58025103029682,3.93857091211399,0.268044674112352,0.180030005000833,0.424070678446408,0.244040673445574,20.5153377127371,504.971511745244,0.623074792062894,0.112297360516295,0.172028671445241,1.58025103029682,0.0,0.0,0.0,0.172,0.172,0.172,0.0,0.0,2.0
1210,4.84744898609555,5.1442534451673,3.76862810468411,0.492082013668945,7.55725954325721,7.06517752958826,8.85158412370054,104.119106424529,0.876958725798568,0.35091684271923,0.176029338223037,4.84744898609555,4.8,0.0,4.8,0.176,0.176,0.176,0.0,0.0,2.0
1211,4.79717527500398,7.95921397169093,0.0560093348891482,0.0240040006667778,8.58143023837306,8.55742623770628,26.6388076712275,825.847577200655,0.642128694659376,0.526511440453455,0.0160026671111852,4.79717527500398,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,0.0
1212,5.33434739313542,8.18491447655142,0.0720120020003334,0.0360060010001667,11.3338889814969,11.2978829804967,21.1462310395395,516.505830401194,0.682736304373572,0.565584818941341,0.0120020003333889,5.33434739313542,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,0.0
1213,4.56637707024326,7.83549236358597,0.0560093348891482,0.0240040006667778,6.88114685780963,6.85714285714286,26.8624290262501,814.486261439292,0.625909625964754,0.466805650398677,0.0240040006667778,4.56637707024326,0.0,0.0,0.0,0.024,0.024,0.024,0.0,0.0,0.0
1214,4.58575177844356,7.86177764947721,0.0560093348891482,0.0160026671111852,7.04117352892149,7.0251708618103,37.110499322784,1604.76733040912,0.604938318416665,0.657653912661023,0.0160026671111852,4.58575177844356,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,0.0
1215,4.73488874866418,7.87999989666874,0.0680113352225371,0.0200033338889815,8.13735622603767,8.11735289214869,34.3220925531453,1406.27985766629,0.648136104028227,0.57058356022291,0.0160026671111852,4.73488874866418,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,0.0
1216,4.34375361734809,7.61515127799189,0.0720120020003334,0.0200033338889815,4.58476412735456,4.56476079346558,37.1094235691633,1704.37532124969,0.653590316914362,0.48907483418447,0.0120020003333889,4.34375361734809,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,2.0
1217,5.84727039457592,6.79822768773872,2.86047674612435,0.472078679779963,9.36156026004334,8.88948158026338,31.2428037109665,1244.49852748725,0.886379894955017,0.625181433035256,0.0120020003333889,5.84727039457592,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,2.0
1218,5.25025269132256,7.60332027381593,0.180030005000833,0.0360060010001667,9.42957159526588,9.39356559426571,28.286621807169,946.155936502962,0.740976059942184,0.692148985212366,0.0160026671111852,5.25025269132256,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,0.0
1219,3.35565220166834,5.18460989111036,0.672112018669778,0.276046007667945,3.75262543757293,3.47657942990498,14.2976366274013,260.45446085839,0.802494261132424,0.316431149104388,0.264044007334556,3.35565220166834,0.0,0.0,0.0,0.264,0.264,0.264,0.0,0.0,2.0
1220,6.93326840302155,6.31009668863022,6.39306551091849,0.544090681780297,10.3417236206034,9.79763293882314,22.8489035593734,641.077699322297,0.880690608134523,0.513511196920761,0.260043340556759,6.93326840302155,9.6,0.0,9.6,0.26,0.26,0.26,0.0,0.0,2.0
1221,1.87988205944651,3.54649004227923,0.612102017002834,0.468078013002167,1.16019336556093,0.69211535255876,10.7034941304814,140.670007125226,0.718613162857388,0.126225814380864,0.484080680113352,1.87988205944651,0.0,0.0,0.0,0.484,0.484,0.484,0.0,0.0,2.0
1222,6.79785082638306,6.35271210261507,6.13302217036173,0.444074012335389,10.5817636272712,10.1376896149358,25.6203778200718,739.886905548597,0.87139415510877,0.657147336477307,0.220036672778796,6.79785082638306,9.6,0.0,9.6,0.22,0.22,0.22,0.0,0.0,2.0
1223,1.97015006381275,3.51671731877063,0.852142023670612,0.600100016669445,1.64427404567428,1.04417402900483,6.6312427512983,55.2291092400288,0.758559031311059,0.131842984155375,0.824137356226038,1.97015006381275,12.0,0.0,12.0,0.824,0.824,0.824,0.0,0.0,2.0
1224,2.62425290314837,3.99620623198085,0.916152692115352,0.360060010001667,3.17252875479247,2.8124687447908,21.2346534389597,595.219063743865,0.778093880959522,0.110911127508002,0.18403067177863,2.62425290314837,12.0,0.0,12.0,0.184,0.184,0.184,0.0,0.0,2.0
